Homology group node id,class,Genome 1,Genome 2,Genome 3,Genome 4
672116,core & single copy orthologous,1,1,1,1
672119,core & single copy orthologous,1,1,1,1
672120,core & single copy orthologous,1,1,1,1
672121,core & single copy orthologous,1,1,1,1
672122,core & single copy orthologous,1,1,1,1
672124,core & single copy orthologous,1,1,1,1
672125,core & single copy orthologous,1,1,1,1
672126,core & single copy orthologous,1,1,1,1
672128,core & single copy orthologous,1,1,1,1
672131,core & single copy orthologous,1,1,1,1
672135,core & single copy orthologous,1,1,1,1
672138,core,2,1,1,1
672140,core & single copy orthologous,1,1,1,1
672141,core & single copy orthologous,1,1,1,1
672143,core & single copy orthologous,1,1,1,1
672149,core & single copy orthologous,1,1,1,1
672150,core & single copy orthologous,1,1,1,1
672152,core & single copy orthologous,1,1,1,1
672153,core & single copy orthologous,1,1,1,1
672154,core & single copy orthologous,1,1,1,1
672155,core & single copy orthologous,1,1,1,1
672157,core & single copy orthologous,1,1,1,1
672158,core & single copy orthologous,1,1,1,1
672159,core,1,2,1,1
672160,core & single copy orthologous,1,1,1,1
672170,core & single copy orthologous,1,1,1,1
672171,core & single copy orthologous,1,1,1,1
672172,core & single copy orthologous,1,1,1,1
672173,core & single copy orthologous,1,1,1,1
672174,core & single copy orthologous,1,1,1,1
672175,core & single copy orthologous,1,1,1,1
672177,core & single copy orthologous,1,1,1,1
672178,core & single copy orthologous,1,1,1,1
672179,core & single copy orthologous,1,1,1,1
672180,core & single copy orthologous,1,1,1,1
672181,core & single copy orthologous,1,1,1,1
672182,core & single copy orthologous,1,1,1,1
672186,core & single copy orthologous,1,1,1,1
672187,core & single copy orthologous,1,1,1,1
672189,core & single copy orthologous,1,1,1,1
672190,core & single copy orthologous,1,1,1,1
672192,core & single copy orthologous,1,1,1,1
672193,core & single copy orthologous,1,1,1,1
672194,core & single copy orthologous,1,1,1,1
672195,core & single copy orthologous,1,1,1,1
672196,core & single copy orthologous,1,1,1,1
672197,core & single copy orthologous,1,1,1,1
672198,core & single copy orthologous,1,1,1,1
672199,core & single copy orthologous,1,1,1,1
672200,core & single copy orthologous,1,1,1,1
672202,core & single copy orthologous,1,1,1,1
672203,core & single copy orthologous,1,1,1,1
672214,core & single copy orthologous,1,1,1,1
672218,core & single copy orthologous,1,1,1,1
672221,core & single copy orthologous,1,1,1,1
672222,core & single copy orthologous,1,1,1,1
672224,core & single copy orthologous,1,1,1,1
672225,core & single copy orthologous,1,1,1,1
672227,core & single copy orthologous,1,1,1,1
672228,core & single copy orthologous,1,1,1,1
672230,core & single copy orthologous,1,1,1,1
672231,core & single copy orthologous,1,1,1,1
672232,core & single copy orthologous,1,1,1,1
672234,core & single copy orthologous,1,1,1,1
672236,core & single copy orthologous,1,1,1,1
672237,core & single copy orthologous,1,1,1,1
672238,core,1,2,1,1
672239,core & single copy orthologous,1,1,1,1
672241,core & single copy orthologous,1,1,1,1
672242,core & single copy orthologous,1,1,1,1
672243,core & single copy orthologous,1,1,1,1
672244,core & single copy orthologous,1,1,1,1
672245,core & single copy orthologous,1,1,1,1
672246,core & single copy orthologous,1,1,1,1
672247,core & single copy orthologous,1,1,1,1
672248,core & single copy orthologous,1,1,1,1
672249,core & single copy orthologous,1,1,1,1
672250,core & single copy orthologous,1,1,1,1
672251,core & single copy orthologous,1,1,1,1
672252,core & single copy orthologous,1,1,1,1
672253,core & single copy orthologous,1,1,1,1
672254,core & single copy orthologous,1,1,1,1
672255,core & single copy orthologous,1,1,1,1
672256,core & single copy orthologous,1,1,1,1
672257,core & single copy orthologous,1,1,1,1
672258,core & single copy orthologous,1,1,1,1
672263,core & single copy orthologous,1,1,1,1
672264,core & single copy orthologous,1,1,1,1
672267,core & single copy orthologous,1,1,1,1
672268,core & single copy orthologous,1,1,1,1
672270,core & single copy orthologous,1,1,1,1
672272,core & single copy orthologous,1,1,1,1
672273,core & single copy orthologous,1,1,1,1
672282,core & single copy orthologous,1,1,1,1
672290,core & single copy orthologous,1,1,1,1
672291,core & single copy orthologous,1,1,1,1
672292,core & single copy orthologous,1,1,1,1
672293,core & single copy orthologous,1,1,1,1
672295,core,4,2,3,7
672296,core,2,2,1,3
672298,core & single copy orthologous,1,1,1,1
672299,core & single copy orthologous,1,1,1,1
672304,core & single copy orthologous,1,1,1,1
672305,core & single copy orthologous,1,1,1,1
672306,core & single copy orthologous,1,1,1,1
672307,core & single copy orthologous,1,1,1,1
672308,core & single copy orthologous,1,1,1,1
672309,core & single copy orthologous,1,1,1,1
672310,core & single copy orthologous,1,1,1,1
672311,core & single copy orthologous,1,1,1,1
672314,core & single copy orthologous,1,1,1,1
672315,core & single copy orthologous,1,1,1,1
672316,core & single copy orthologous,1,1,1,1
672317,core & single copy orthologous,1,1,1,1
672318,core & single copy orthologous,1,1,1,1
672320,core & single copy orthologous,1,1,1,1
672321,core & single copy orthologous,1,1,1,1
672322,core & single copy orthologous,1,1,1,1
672323,core & single copy orthologous,1,1,1,1
672324,core & single copy orthologous,1,1,1,1
672325,core & single copy orthologous,1,1,1,1
672327,core,2,2,2,2
672328,core,2,2,2,2
672329,core & single copy orthologous,1,1,1,1
672332,core & single copy orthologous,1,1,1,1
672333,core & single copy orthologous,1,1,1,1
672334,core & single copy orthologous,1,1,1,1
672335,core & single copy orthologous,1,1,1,1
672336,core & single copy orthologous,1,1,1,1
672339,core,2,1,2,1
672340,core & single copy orthologous,1,1,1,1
672341,core & single copy orthologous,1,1,1,1
672342,core & single copy orthologous,1,1,1,1
672343,core & single copy orthologous,1,1,1,1
672344,core & single copy orthologous,1,1,1,1
672345,core & single copy orthologous,1,1,1,1
672346,core & single copy orthologous,1,1,1,1
672347,core & single copy orthologous,1,1,1,1
672348,core & single copy orthologous,1,1,1,1
672350,core & single copy orthologous,1,1,1,1
672352,core & single copy orthologous,1,1,1,1
672353,core & single copy orthologous,1,1,1,1
672355,core & single copy orthologous,1,1,1,1
672356,core & single copy orthologous,1,1,1,1
672362,core & single copy orthologous,1,1,1,1
672366,core & single copy orthologous,1,1,1,1
672367,core & single copy orthologous,1,1,1,1
672370,core & single copy orthologous,1,1,1,1
672371,core & single copy orthologous,1,1,1,1
672373,core & single copy orthologous,1,1,1,1
672375,core & single copy orthologous,1,1,1,1
672377,core & single copy orthologous,1,1,1,1
672378,core & single copy orthologous,1,1,1,1
672379,core & single copy orthologous,1,1,1,1
672382,core & single copy orthologous,1,1,1,1
672383,core & single copy orthologous,1,1,1,1
672384,core & single copy orthologous,1,1,1,1
672391,core & single copy orthologous,1,1,1,1
672392,core & single copy orthologous,1,1,1,1
672393,core & single copy orthologous,1,1,1,1
672396,core & single copy orthologous,1,1,1,1
672399,core & single copy orthologous,1,1,1,1
672400,core & single copy orthologous,1,1,1,1
672412,core & single copy orthologous,1,1,1,1
672413,core & single copy orthologous,1,1,1,1
672419,core & single copy orthologous,1,1,1,1
672424,core & single copy orthologous,1,1,1,1
672425,core & single copy orthologous,1,1,1,1
672430,core & single copy orthologous,1,1,1,1
672431,core & single copy orthologous,1,1,1,1
672433,core & single copy orthologous,1,1,1,1
672435,core & single copy orthologous,1,1,1,1
672436,core & single copy orthologous,1,1,1,1
672437,core & single copy orthologous,1,1,1,1
672440,core & single copy orthologous,1,1,1,1
672441,core & single copy orthologous,1,1,1,1
672442,core & single copy orthologous,1,1,1,1
672443,core & single copy orthologous,1,1,1,1
672444,core & single copy orthologous,1,1,1,1
672447,core & single copy orthologous,1,1,1,1
672448,core & single copy orthologous,1,1,1,1
672449,core,2,1,1,1
672450,core & single copy orthologous,1,1,1,1
672451,core & single copy orthologous,1,1,1,1
672452,core & single copy orthologous,1,1,1,1
672453,core & single copy orthologous,1,1,1,1
672454,core & single copy orthologous,1,1,1,1
672455,core & single copy orthologous,1,1,1,1
672457,core & single copy orthologous,1,1,1,1
672458,core & single copy orthologous,1,1,1,1
672459,core & single copy orthologous,1,1,1,1
672460,core & single copy orthologous,1,1,1,1
672461,core & single copy orthologous,1,1,1,1
672462,core & single copy orthologous,1,1,1,1
672464,core & single copy orthologous,1,1,1,1
672465,core & single copy orthologous,1,1,1,1
672466,core & single copy orthologous,1,1,1,1
672467,core & single copy orthologous,1,1,1,1
672468,core & single copy orthologous,1,1,1,1
672469,core & single copy orthologous,1,1,1,1
672471,core & single copy orthologous,1,1,1,1
672472,core & single copy orthologous,1,1,1,1
672474,core & single copy orthologous,1,1,1,1
672477,core & single copy orthologous,1,1,1,1
672478,core & single copy orthologous,1,1,1,1
672481,core & single copy orthologous,1,1,1,1
672483,core & single copy orthologous,1,1,1,1
672484,core & single copy orthologous,1,1,1,1
672494,core & single copy orthologous,1,1,1,1
672497,core & single copy orthologous,1,1,1,1
672498,core & single copy orthologous,1,1,1,1
672499,core & single copy orthologous,1,1,1,1
672500,core & single copy orthologous,1,1,1,1
672501,core & single copy orthologous,1,1,1,1
672502,core & single copy orthologous,1,1,1,1
672503,core & single copy orthologous,1,1,1,1
672504,core & single copy orthologous,1,1,1,1
672505,core & single copy orthologous,1,1,1,1
672506,core & single copy orthologous,1,1,1,1
672507,core & single copy orthologous,1,1,1,1
672510,core & single copy orthologous,1,1,1,1
672512,core & single copy orthologous,1,1,1,1
672513,core,2,1,2,1
672523,core & single copy orthologous,1,1,1,1
672527,core & single copy orthologous,1,1,1,1
672532,core & single copy orthologous,1,1,1,1
672534,core & single copy orthologous,1,1,1,1
672535,core & single copy orthologous,1,1,1,1
672536,core & single copy orthologous,1,1,1,1
672537,core & single copy orthologous,1,1,1,1
672538,core & single copy orthologous,1,1,1,1
672539,core & single copy orthologous,1,1,1,1
672540,core & single copy orthologous,1,1,1,1
672542,core & single copy orthologous,1,1,1,1
672543,core & single copy orthologous,1,1,1,1
672544,core & single copy orthologous,1,1,1,1
672545,core & single copy orthologous,1,1,1,1
672546,core & single copy orthologous,1,1,1,1
672547,core & single copy orthologous,1,1,1,1
672548,core & single copy orthologous,1,1,1,1
672550,core & single copy orthologous,1,1,1,1
672551,core & single copy orthologous,1,1,1,1
672552,core & single copy orthologous,1,1,1,1
672553,core & single copy orthologous,1,1,1,1
672554,core & single copy orthologous,1,1,1,1
672559,core & single copy orthologous,1,1,1,1
672560,core & single copy orthologous,1,1,1,1
672562,core & single copy orthologous,1,1,1,1
672563,core & single copy orthologous,1,1,1,1
672564,core,3,3,3,3
672566,core & single copy orthologous,1,1,1,1
672567,core & single copy orthologous,1,1,1,1
672573,core & single copy orthologous,1,1,1,1
672574,core & single copy orthologous,1,1,1,1
672575,core & single copy orthologous,1,1,1,1
672576,core & single copy orthologous,1,1,1,1
672577,core & single copy orthologous,1,1,1,1
672578,core & single copy orthologous,1,1,1,1
672581,core & single copy orthologous,1,1,1,1
672583,core & single copy orthologous,1,1,1,1
672584,core & single copy orthologous,1,1,1,1
672585,core & single copy orthologous,1,1,1,1
672586,core & single copy orthologous,1,1,1,1
672588,core & single copy orthologous,1,1,1,1
672590,core & single copy orthologous,1,1,1,1
672591,core & single copy orthologous,1,1,1,1
672593,core & single copy orthologous,1,1,1,1
672597,core & single copy orthologous,1,1,1,1
672598,core & single copy orthologous,1,1,1,1
672599,core & single copy orthologous,1,1,1,1
672601,core & single copy orthologous,1,1,1,1
672602,core,2,1,1,1
672603,core,1,1,2,1
672605,core & single copy orthologous,1,1,1,1
672610,core & single copy orthologous,1,1,1,1
672612,core & single copy orthologous,1,1,1,1
672613,core & single copy orthologous,1,1,1,1
672614,core & single copy orthologous,1,1,1,1
672615,core & single copy orthologous,1,1,1,1
672617,core & single copy orthologous,1,1,1,1
672618,core & single copy orthologous,1,1,1,1
672620,core & single copy orthologous,1,1,1,1
672632,core & single copy orthologous,1,1,1,1
672634,core & single copy orthologous,1,1,1,1
672637,core & single copy orthologous,1,1,1,1
672638,core & single copy orthologous,1,1,1,1
672639,core & single copy orthologous,1,1,1,1
672641,core & single copy orthologous,1,1,1,1
672644,core & single copy orthologous,1,1,1,1
672645,core & single copy orthologous,1,1,1,1
672646,core & single copy orthologous,1,1,1,1
672647,core & single copy orthologous,1,1,1,1
672648,core & single copy orthologous,1,1,1,1
672650,core & single copy orthologous,1,1,1,1
672651,core & single copy orthologous,1,1,1,1
672653,core & single copy orthologous,1,1,1,1
672655,core & single copy orthologous,1,1,1,1
672656,core & single copy orthologous,1,1,1,1
672658,core & single copy orthologous,1,1,1,1
672659,core & single copy orthologous,1,1,1,1
672660,core & single copy orthologous,1,1,1,1
672661,core & single copy orthologous,1,1,1,1
672662,core & single copy orthologous,1,1,1,1
672663,core,2,2,2,2
672664,core & single copy orthologous,1,1,1,1
672665,core & single copy orthologous,1,1,1,1
672667,core & single copy orthologous,1,1,1,1
672671,core,1,1,2,2
672672,core & single copy orthologous,1,1,1,1
672673,core,2,1,1,1
672674,core & single copy orthologous,1,1,1,1
672675,core & single copy orthologous,1,1,1,1
672676,core & single copy orthologous,1,1,1,1
672677,core & single copy orthologous,1,1,1,1
672678,core & single copy orthologous,1,1,1,1
672679,core & single copy orthologous,1,1,1,1
672680,core & single copy orthologous,1,1,1,1
672681,core & single copy orthologous,1,1,1,1
672682,core & single copy orthologous,1,1,1,1
672683,core & single copy orthologous,1,1,1,1
672685,core & single copy orthologous,1,1,1,1
672686,core & single copy orthologous,1,1,1,1
672687,core & single copy orthologous,1,1,1,1
672689,core & single copy orthologous,1,1,1,1
672690,core & single copy orthologous,1,1,1,1
672691,core & single copy orthologous,1,1,1,1
672692,core,2,2,2,2
672699,core & single copy orthologous,1,1,1,1
672700,core & single copy orthologous,1,1,1,1
672701,core & single copy orthologous,1,1,1,1
672704,core & single copy orthologous,1,1,1,1
672705,core & single copy orthologous,1,1,1,1
672707,core & single copy orthologous,1,1,1,1
672709,core & single copy orthologous,1,1,1,1
672713,core & single copy orthologous,1,1,1,1
672714,core & single copy orthologous,1,1,1,1
672715,core,2,1,1,1
672717,core & single copy orthologous,1,1,1,1
672719,core & single copy orthologous,1,1,1,1
672720,core & single copy orthologous,1,1,1,1
672722,core & single copy orthologous,1,1,1,1
672723,core & single copy orthologous,1,1,1,1
672725,core & single copy orthologous,1,1,1,1
672726,core & single copy orthologous,1,1,1,1
672727,core & single copy orthologous,1,1,1,1
672728,core & single copy orthologous,1,1,1,1
672729,core & single copy orthologous,1,1,1,1
672732,core & single copy orthologous,1,1,1,1
672738,core & single copy orthologous,1,1,1,1
672739,core & single copy orthologous,1,1,1,1
672740,core & single copy orthologous,1,1,1,1
672741,core & single copy orthologous,1,1,1,1
672746,core,2,1,1,1
672749,core & single copy orthologous,1,1,1,1
672750,core & single copy orthologous,1,1,1,1
672753,core & single copy orthologous,1,1,1,1
672754,core,2,3,2,2
672755,core & single copy orthologous,1,1,1,1
672756,core & single copy orthologous,1,1,1,1
672757,core & single copy orthologous,1,1,1,1
672760,core,2,1,1,1
672761,core & single copy orthologous,1,1,1,1
672763,core & single copy orthologous,1,1,1,1
672765,core & single copy orthologous,1,1,1,1
672766,core & single copy orthologous,1,1,1,1
672767,core & single copy orthologous,1,1,1,1
672769,core & single copy orthologous,1,1,1,1
672770,core & single copy orthologous,1,1,1,1
672772,core & single copy orthologous,1,1,1,1
672773,core & single copy orthologous,1,1,1,1
672776,core,2,2,2,2
672777,core & single copy orthologous,1,1,1,1
672778,core & single copy orthologous,1,1,1,1
672779,core,2,1,2,1
672781,core & single copy orthologous,1,1,1,1
672782,core & single copy orthologous,1,1,1,1
672783,core & single copy orthologous,1,1,1,1
672784,core & single copy orthologous,1,1,1,1
672785,core & single copy orthologous,1,1,1,1
672786,core & single copy orthologous,1,1,1,1
672788,core & single copy orthologous,1,1,1,1
672790,core & single copy orthologous,1,1,1,1
672791,core & single copy orthologous,1,1,1,1
672792,core & single copy orthologous,1,1,1,1
672795,core & single copy orthologous,1,1,1,1
672796,core & single copy orthologous,1,1,1,1
672797,core & single copy orthologous,1,1,1,1
672798,core & single copy orthologous,1,1,1,1
672799,core & single copy orthologous,1,1,1,1
672800,core & single copy orthologous,1,1,1,1
672801,core & single copy orthologous,1,1,1,1
672802,core & single copy orthologous,1,1,1,1
672804,core & single copy orthologous,1,1,1,1
672805,core & single copy orthologous,1,1,1,1
672807,core & single copy orthologous,1,1,1,1
672813,core & single copy orthologous,1,1,1,1
672817,core & single copy orthologous,1,1,1,1
672819,core & single copy orthologous,1,1,1,1
672820,core & single copy orthologous,1,1,1,1
672821,core & single copy orthologous,1,1,1,1
672822,core & single copy orthologous,1,1,1,1
672827,core & single copy orthologous,1,1,1,1
672828,core & single copy orthologous,1,1,1,1
672829,core & single copy orthologous,1,1,1,1
672830,core & single copy orthologous,1,1,1,1
672833,core & single copy orthologous,1,1,1,1
672835,core & single copy orthologous,1,1,1,1
672836,core & single copy orthologous,1,1,1,1
672837,core & single copy orthologous,1,1,1,1
672838,core & single copy orthologous,1,1,1,1
672839,core & single copy orthologous,1,1,1,1
672840,core & single copy orthologous,1,1,1,1
672841,core & single copy orthologous,1,1,1,1
672845,core & single copy orthologous,1,1,1,1
672846,core & single copy orthologous,1,1,1,1
672848,core & single copy orthologous,1,1,1,1
672857,core & single copy orthologous,1,1,1,1
672858,core & single copy orthologous,1,1,1,1
672859,core & single copy orthologous,1,1,1,1
672861,core & single copy orthologous,1,1,1,1
672862,core & single copy orthologous,1,1,1,1
672863,core & single copy orthologous,1,1,1,1
672864,core,2,2,2,2
672865,core & single copy orthologous,1,1,1,1
672866,core & single copy orthologous,1,1,1,1
672867,core & single copy orthologous,1,1,1,1
672868,core & single copy orthologous,1,1,1,1
672869,core,2,2,2,2
672872,core & single copy orthologous,1,1,1,1
672873,core & single copy orthologous,1,1,1,1
672875,core & single copy orthologous,1,1,1,1
672878,core & single copy orthologous,1,1,1,1
672879,core & single copy orthologous,1,1,1,1
672880,core & single copy orthologous,1,1,1,1
672881,core & single copy orthologous,1,1,1,1
672882,core & single copy orthologous,1,1,1,1
672883,core & single copy orthologous,1,1,1,1
672885,core,2,1,2,1
672891,core & single copy orthologous,1,1,1,1
672893,core & single copy orthologous,1,1,1,1
672896,core & single copy orthologous,1,1,1,1
672897,core,1,3,2,3
672898,core & single copy orthologous,1,1,1,1
672899,core & single copy orthologous,1,1,1,1
672901,core & single copy orthologous,1,1,1,1
672912,core & single copy orthologous,1,1,1,1
672916,core & single copy orthologous,1,1,1,1
672918,core & single copy orthologous,1,1,1,1
672919,core & single copy orthologous,1,1,1,1
672920,core & single copy orthologous,1,1,1,1
672921,core & single copy orthologous,1,1,1,1
672923,core & single copy orthologous,1,1,1,1
672924,core & single copy orthologous,1,1,1,1
672926,core,1,2,1,1
672927,core & single copy orthologous,1,1,1,1
672928,core & single copy orthologous,1,1,1,1
672929,core & single copy orthologous,1,1,1,1
672935,core & single copy orthologous,1,1,1,1
672937,core & single copy orthologous,1,1,1,1
672938,core & single copy orthologous,1,1,1,1
672939,core & single copy orthologous,1,1,1,1
672941,core,1,2,1,1
672942,core & single copy orthologous,1,1,1,1
672943,core & single copy orthologous,1,1,1,1
672944,core & single copy orthologous,1,1,1,1
672945,core & single copy orthologous,1,1,1,1
672947,core & single copy orthologous,1,1,1,1
672948,core & single copy orthologous,1,1,1,1
672949,core & single copy orthologous,1,1,1,1
672950,core & single copy orthologous,1,1,1,1
672951,core & single copy orthologous,1,1,1,1
672954,core & single copy orthologous,1,1,1,1
672956,core & single copy orthologous,1,1,1,1
672957,core & single copy orthologous,1,1,1,1
672958,core & single copy orthologous,1,1,1,1
672959,core & single copy orthologous,1,1,1,1
672960,core & single copy orthologous,1,1,1,1
672961,core & single copy orthologous,1,1,1,1
672962,core & single copy orthologous,1,1,1,1
672964,core & single copy orthologous,1,1,1,1
672965,core & single copy orthologous,1,1,1,1
672966,core & single copy orthologous,1,1,1,1
672967,core & single copy orthologous,1,1,1,1
672968,core & single copy orthologous,1,1,1,1
672969,core & single copy orthologous,1,1,1,1
672972,core & single copy orthologous,1,1,1,1
672973,core & single copy orthologous,1,1,1,1
672974,core & single copy orthologous,1,1,1,1
672975,core & single copy orthologous,1,1,1,1
672976,core & single copy orthologous,1,1,1,1
672977,core & single copy orthologous,1,1,1,1
672979,core,3,3,3,3
672980,core & single copy orthologous,1,1,1,1
672983,core & single copy orthologous,1,1,1,1
672985,core,4,3,2,4
672988,core & single copy orthologous,1,1,1,1
672989,core & single copy orthologous,1,1,1,1
672998,core & single copy orthologous,1,1,1,1
672999,core & single copy orthologous,1,1,1,1
673000,core & single copy orthologous,1,1,1,1
673001,core & single copy orthologous,1,1,1,1
673002,core & single copy orthologous,1,1,1,1
673004,core & single copy orthologous,1,1,1,1
673017,core & single copy orthologous,1,1,1,1
673018,core & single copy orthologous,1,1,1,1
673019,core & single copy orthologous,1,1,1,1
673020,core & single copy orthologous,1,1,1,1
673021,core & single copy orthologous,1,1,1,1
673022,core & single copy orthologous,1,1,1,1
673024,core & single copy orthologous,1,1,1,1
673025,core & single copy orthologous,1,1,1,1
673026,core & single copy orthologous,1,1,1,1
673030,core & single copy orthologous,1,1,1,1
673031,core & single copy orthologous,1,1,1,1
673035,core & single copy orthologous,1,1,1,1
673036,core & single copy orthologous,1,1,1,1
673037,core & single copy orthologous,1,1,1,1
673038,core & single copy orthologous,1,1,1,1
673039,core & single copy orthologous,1,1,1,1
673040,core & single copy orthologous,1,1,1,1
673041,core & single copy orthologous,1,1,1,1
673042,core & single copy orthologous,1,1,1,1
673043,core & single copy orthologous,1,1,1,1
673044,core & single copy orthologous,1,1,1,1
673048,core & single copy orthologous,1,1,1,1
673049,core & single copy orthologous,1,1,1,1
673051,core & single copy orthologous,1,1,1,1
673054,core & single copy orthologous,1,1,1,1
673055,core & single copy orthologous,1,1,1,1
673056,core & single copy orthologous,1,1,1,1
673058,core & single copy orthologous,1,1,1,1
673059,core & single copy orthologous,1,1,1,1
673060,core & single copy orthologous,1,1,1,1
673061,core & single copy orthologous,1,1,1,1
673062,core & single copy orthologous,1,1,1,1
673063,core & single copy orthologous,1,1,1,1
673067,core & single copy orthologous,1,1,1,1
673068,core & single copy orthologous,1,1,1,1
673069,core & single copy orthologous,1,1,1,1
673072,core & single copy orthologous,1,1,1,1
673073,core & single copy orthologous,1,1,1,1
673074,core & single copy orthologous,1,1,1,1
673075,core & single copy orthologous,1,1,1,1
673076,core & single copy orthologous,1,1,1,1
673077,core & single copy orthologous,1,1,1,1
673078,core & single copy orthologous,1,1,1,1
673079,core & single copy orthologous,1,1,1,1
673080,core & single copy orthologous,1,1,1,1
673081,core & single copy orthologous,1,1,1,1
673083,core,2,2,2,2
673084,core & single copy orthologous,1,1,1,1
673086,core & single copy orthologous,1,1,1,1
673088,core & single copy orthologous,1,1,1,1
673089,core & single copy orthologous,1,1,1,1
673090,core & single copy orthologous,1,1,1,1
673092,core & single copy orthologous,1,1,1,1
673093,core & single copy orthologous,1,1,1,1
673094,core,2,2,1,2
673096,core & single copy orthologous,1,1,1,1
673097,core & single copy orthologous,1,1,1,1
673098,core & single copy orthologous,1,1,1,1
673099,core & single copy orthologous,1,1,1,1
673100,core & single copy orthologous,1,1,1,1
673101,core,1,2,1,1
673102,core & single copy orthologous,1,1,1,1
673103,core & single copy orthologous,1,1,1,1
673104,core & single copy orthologous,1,1,1,1
673106,core & single copy orthologous,1,1,1,1
673107,core & single copy orthologous,1,1,1,1
673109,core & single copy orthologous,1,1,1,1
673111,core & single copy orthologous,1,1,1,1
673112,core & single copy orthologous,1,1,1,1
673113,core & single copy orthologous,1,1,1,1
673114,core & single copy orthologous,1,1,1,1
673116,core & single copy orthologous,1,1,1,1
673119,core & single copy orthologous,1,1,1,1
673120,core & single copy orthologous,1,1,1,1
673121,core & single copy orthologous,1,1,1,1
673122,core & single copy orthologous,1,1,1,1
673123,core & single copy orthologous,1,1,1,1
673124,core & single copy orthologous,1,1,1,1
673125,core & single copy orthologous,1,1,1,1
673126,core & single copy orthologous,1,1,1,1
673127,core & single copy orthologous,1,1,1,1
673128,core & single copy orthologous,1,1,1,1
673129,core & single copy orthologous,1,1,1,1
673130,core & single copy orthologous,1,1,1,1
673131,core & single copy orthologous,1,1,1,1
673132,core & single copy orthologous,1,1,1,1
673133,core & single copy orthologous,1,1,1,1
673134,core & single copy orthologous,1,1,1,1
673138,core,1,2,1,1
673143,core & single copy orthologous,1,1,1,1
673144,core & single copy orthologous,1,1,1,1
673146,core & single copy orthologous,1,1,1,1
673148,core & single copy orthologous,1,1,1,1
673150,core & single copy orthologous,1,1,1,1
673151,core & single copy orthologous,1,1,1,1
673152,core & single copy orthologous,1,1,1,1
673153,core & single copy orthologous,1,1,1,1
673155,core & single copy orthologous,1,1,1,1
673156,core & single copy orthologous,1,1,1,1
673157,core & single copy orthologous,1,1,1,1
673158,core & single copy orthologous,1,1,1,1
673161,core & single copy orthologous,1,1,1,1
673166,core,1,1,3,1
673168,core & single copy orthologous,1,1,1,1
673169,core & single copy orthologous,1,1,1,1
673173,core & single copy orthologous,1,1,1,1
673175,core & single copy orthologous,1,1,1,1
673176,core & single copy orthologous,1,1,1,1
673177,core & single copy orthologous,1,1,1,1
673178,core & single copy orthologous,1,1,1,1
673179,core & single copy orthologous,1,1,1,1
673180,core & single copy orthologous,1,1,1,1
673181,core & single copy orthologous,1,1,1,1
673184,core & single copy orthologous,1,1,1,1
673185,core & single copy orthologous,1,1,1,1
673186,core,1,1,1,2
673188,core & single copy orthologous,1,1,1,1
673190,core & single copy orthologous,1,1,1,1
673191,core & single copy orthologous,1,1,1,1
673192,core & single copy orthologous,1,1,1,1
673193,core & single copy orthologous,1,1,1,1
673195,core,1,2,1,1
673196,core & single copy orthologous,1,1,1,1
673200,core & single copy orthologous,1,1,1,1
673202,core & single copy orthologous,1,1,1,1
673204,core & single copy orthologous,1,1,1,1
673205,core & single copy orthologous,1,1,1,1
673208,core & single copy orthologous,1,1,1,1
673209,core & single copy orthologous,1,1,1,1
673210,core,1,2,1,1
673211,core & single copy orthologous,1,1,1,1
673212,core & single copy orthologous,1,1,1,1
673213,core & single copy orthologous,1,1,1,1
673214,core & single copy orthologous,1,1,1,1
673216,core & single copy orthologous,1,1,1,1
673218,core & single copy orthologous,1,1,1,1
673219,core & single copy orthologous,1,1,1,1
673220,core & single copy orthologous,1,1,1,1
673221,core & single copy orthologous,1,1,1,1
673223,core & single copy orthologous,1,1,1,1
673225,core & single copy orthologous,1,1,1,1
673226,core & single copy orthologous,1,1,1,1
673227,core & single copy orthologous,1,1,1,1
673228,core & single copy orthologous,1,1,1,1
673230,core & single copy orthologous,1,1,1,1
673231,core & single copy orthologous,1,1,1,1
673233,core,3,2,3,1
673235,core & single copy orthologous,1,1,1,1
673236,core & single copy orthologous,1,1,1,1
673237,core & single copy orthologous,1,1,1,1
673238,core & single copy orthologous,1,1,1,1
673239,core & single copy orthologous,1,1,1,1
673240,core & single copy orthologous,1,1,1,1
673241,core,2,2,3,1
673244,core,2,3,2,2
673245,core,1,2,1,1
673246,core & single copy orthologous,1,1,1,1
673247,core & single copy orthologous,1,1,1,1
673248,core & single copy orthologous,1,1,1,1
673249,core & single copy orthologous,1,1,1,1
673250,core & single copy orthologous,1,1,1,1
673252,core & single copy orthologous,1,1,1,1
673253,core & single copy orthologous,1,1,1,1
673254,core & single copy orthologous,1,1,1,1
673255,core & single copy orthologous,1,1,1,1
673256,core & single copy orthologous,1,1,1,1
673257,core & single copy orthologous,1,1,1,1
673260,core & single copy orthologous,1,1,1,1
673269,core & single copy orthologous,1,1,1,1
673276,core & single copy orthologous,1,1,1,1
673277,core & single copy orthologous,1,1,1,1
673278,core & single copy orthologous,1,1,1,1
673279,core & single copy orthologous,1,1,1,1
673280,core & single copy orthologous,1,1,1,1
673281,core & single copy orthologous,1,1,1,1
673282,core & single copy orthologous,1,1,1,1
673283,core & single copy orthologous,1,1,1,1
673284,core & single copy orthologous,1,1,1,1
