homology_group,1,2,3,4
35366066,1,1,1,1
35366067,1,1,1,1
35366068,1,1,1,1
35366069,1,0,1,0
35366070,0,0,0,1
35366071,0,1,0,0
35366072,1,1,1,1
35366073,1,0,0,0
35366074,1,1,1,1
35366075,1,1,1,1
35366076,1,1,1,1
35366077,1,1,0,1
35366078,0,0,1,0
35366079,1,1,1,1
35366080,1,0,0,0
35366081,1,0,0,0
35366082,1,1,1,1
35366083,1,1,1,1
35366084,1,1,1,1
35366085,1,1,1,1
35366086,0,1,1,1
35366087,1,1,1,1
35366088,1,1,1,0
35366089,1,0,0,0
35366090,1,0,0,1
35366091,0,0,0,1
35366092,1,0,0,0
35366093,1,0,0,0
35366094,1,1,1,1
35366095,1,1,1,1
35366096,1,1,1,1
35366097,1,1,1,1
35366098,1,1,1,1
35366099,1,1,1,1
35366100,1,1,1,1
35366101,1,1,1,1
35366102,1,1,1,1
35366103,1,1,1,1
35366104,1,0,1,1
35366105,1,1,0,1
35366106,1,0,0,0
35366107,1,0,0,0
35366108,1,1,0,1
35366109,1,1,0,0
35366110,1,0,0,0
35366111,1,0,0,1
35366112,1,1,1,1
35366113,1,0,0,0
35366114,1,1,1,1
35366115,1,1,1,1
35366116,1,1,1,1
35366117,1,1,0,1
35366118,1,0,0,1
35366119,0,1,1,0
35366120,1,0,0,0
35366121,1,0,0,0
35366122,1,1,0,0
35366123,1,1,1,1
35366124,1,1,1,1
35366125,1,1,1,1
35366126,1,1,1,1
35366127,1,0,0,0
35366128,1,1,1,1
35366129,1,1,1,1
35366130,1,1,1,1
35366131,0,1,0,0
35366132,0,0,0,1
35366133,0,0,1,0
35366134,1,0,0,0
35366135,1,1,1,1
35366136,1,0,0,0
35366137,1,1,1,1
35366138,1,0,0,0
35366139,1,1,1,1
35366140,0,1,1,1
35366141,1,1,1,1
35366142,1,1,1,0
35366143,1,1,0,1
35366144,1,1,1,1
35366145,1,1,1,1
35366146,1,0,0,0
35366147,0,1,0,0
35366148,0,1,0,0
35366149,0,0,0,1
35366150,0,0,0,1
35366151,0,0,1,0
35366152,0,0,1,0
35366153,1,0,0,0
35366154,1,1,1,1
35366155,1,1,1,1
35366156,1,1,1,1
35366157,1,1,1,1
35366158,1,1,1,1
35366159,1,1,1,1
35366160,1,1,1,1
35366161,1,1,1,1
35366162,1,1,1,1
35366163,1,1,1,1
35366164,1,1,1,1
35366165,1,0,0,0
35366166,0,0,1,0
35366167,0,0,1,0
35366168,0,1,0,0
35366169,0,0,0,1
35366170,0,1,0,0
35366171,0,0,0,1
35366172,1,0,0,0
35366173,1,1,1,1
35366174,1,0,0,0
35366175,1,1,1,1
35366176,1,1,1,1
35366177,1,1,1,1
35366178,1,1,1,1
35366179,1,1,1,1
35366180,1,0,0,0
35366181,1,1,1,1
35366182,1,1,1,1
35366183,1,1,1,1
35366184,1,1,1,1
35366185,1,1,1,1
35366186,1,1,1,1
35366187,1,1,1,1
35366188,1,1,1,1
35366189,1,1,1,1
35366190,1,1,1,1
35366191,1,1,1,1
35366192,1,1,1,1
35366193,1,1,1,1
35366194,1,0,0,0
35366195,1,1,1,1
35366196,1,0,0,0
35366197,1,0,0,0
35366198,1,0,1,1
35366199,1,0,0,0
35366200,1,1,0,1
35366201,1,0,0,0
35366202,1,1,1,1
35366203,1,1,1,1
35366204,1,1,0,1
35366205,1,1,1,1
35366206,1,1,1,1
35366207,1,0,0,0
35366208,1,1,1,1
35366209,1,1,1,1
35366210,1,1,1,1
35366211,1,1,1,1
35366212,1,1,1,0
35366213,1,1,1,1
35366214,1,1,1,1
35366215,1,1,1,0
35366216,1,0,1,0
35366217,1,1,1,0
35366218,1,0,1,0
35366219,1,1,1,1
35366220,1,1,1,1
35366221,1,1,1,1
35366222,1,0,1,0
35366223,1,0,0,0
35366224,1,1,1,1
35366225,1,1,1,1
35366226,1,1,1,1
35366227,0,1,1,1
35366228,1,1,0,0
35366229,0,0,1,0
35366230,1,1,1,1
35366231,1,1,1,1
35366232,1,0,0,0
35366233,1,0,0,0
35366234,1,1,1,1
35366235,1,1,1,1
35366236,1,1,1,1
35366237,1,1,1,1
35366238,1,1,1,1
35366239,1,0,0,0
35366240,1,0,0,0
35366241,1,1,1,1
35366242,1,1,1,1
35366243,1,1,1,1
35366244,1,0,0,0
35366245,0,1,0,0
35366246,0,0,0,1
35366247,0,0,1,0
35366248,0,1,0,0
35366249,0,0,0,1
35366250,1,0,0,0
35366251,0,0,1,0
35366252,1,1,0,0
35366253,1,1,1,1
35366254,1,0,1,1
35366255,1,0,1,1
35366256,1,0,1,0
35366257,1,1,1,1
35366258,1,0,0,0
35366259,1,1,1,1
35366260,1,1,1,1
35366261,1,0,0,0
35366262,1,1,1,1
35366263,0,1,1,1
35366264,1,1,1,1
35366265,1,1,1,1
35366266,1,1,0,0
35366267,0,0,0,1
35366268,1,1,1,1
35366269,1,0,0,0
35366270,1,1,1,1
35366271,1,0,1,0
35366272,0,0,1,1
35366273,0,1,0,1
35366274,0,1,0,0
35366275,0,1,0,0
35366276,0,0,0,1
35366277,1,1,1,1
35366278,1,0,1,1
35366279,1,0,1,1
35366280,1,0,0,0
35366281,1,0,0,0
35366282,1,0,0,0
35366283,1,1,1,1
35366284,1,1,1,1
35366285,1,1,1,1
35366286,1,1,1,1
35366287,1,0,0,1
35366288,1,1,1,1
35366289,1,1,1,1
35366290,1,1,1,1
35366291,1,1,1,1
35366292,1,1,1,1
35366293,1,0,0,0
35366294,1,0,0,0
35366295,1,1,1,1
35366296,0,1,1,0
35366297,1,0,1,0
35366298,1,0,0,0
35366299,1,0,0,0
35366300,1,1,1,1
35366301,1,0,1,0
35366302,0,1,0,1
35366303,1,1,1,1
35366304,1,0,0,0
35366305,1,1,1,1
35366306,1,1,1,1
35366307,1,1,1,1
35366308,1,1,1,1
35366309,1,1,1,1
35366310,1,1,1,1
35366311,1,1,1,1
35366312,1,1,1,1
35366313,1,1,1,1
35366314,1,1,1,1
35366315,1,1,1,1
35366316,1,1,1,1
35366317,1,1,1,0
35366318,1,0,0,0
35366319,1,1,0,0
35366320,1,1,1,0
35366321,1,1,1,0
35366322,1,1,1,0
35366323,1,1,1,0
35366324,1,1,1,1
35366325,1,1,1,1
35366326,1,1,1,1
35366327,1,1,1,1
35366328,1,0,0,0
35366329,1,0,0,0
35366330,1,1,1,1
35366331,1,0,0,0
35366332,1,0,0,0
35366333,1,1,1,0
35366334,0,1,0,1
35366335,1,0,0,0
35366336,0,0,0,1
35366337,1,1,1,1
35366338,1,1,1,1
35366339,1,0,0,0
35366340,1,1,1,1
35366341,1,1,1,1
35366342,1,0,1,0
35366343,0,1,0,1
35366344,1,1,1,1
35366345,0,1,0,0
35366346,0,0,1,0
35366347,0,0,0,1
35366348,0,0,1,0
35366349,1,0,0,0
35366350,1,0,0,0
35366351,0,1,0,0
35366352,0,0,0,1
35366353,1,0,0,0
35366354,1,1,1,1
35366355,1,0,1,0
35366356,1,1,1,1
35366357,1,1,0,1
35366358,1,1,1,1
35366359,1,1,1,1
35366360,1,0,0,0
35366361,1,1,1,1
35366362,1,1,1,1
35366363,1,1,1,1
35366364,0,0,1,0
35366365,0,0,0,1
35366366,0,0,0,1
35366367,0,1,0,0
35366368,0,1,0,0
35366369,1,0,0,0
35366370,1,0,0,0
35366371,0,0,1,0
35366372,1,0,0,0
35366373,1,1,1,1
35366374,1,0,0,0
35366375,1,1,1,1
35366376,1,1,1,1
35366377,1,1,1,1
35366378,1,1,1,1
35366379,1,1,1,1
35366380,1,0,0,0
35366381,1,1,1,1
35366382,1,0,0,0
35366383,1,0,0,0
35366384,1,1,1,1
35366385,1,1,1,1
35366386,1,1,1,1
35366387,1,1,1,1
35366388,1,0,0,0
35366389,1,0,0,0
35366390,1,1,1,1
35366391,1,1,1,0
35366392,1,0,0,0
35366393,1,0,0,1
35366394,1,1,1,1
35366395,1,1,1,1
35366396,1,1,1,1
35366397,1,1,1,1
35366398,1,0,0,0
35366399,1,1,1,1
35366400,1,1,1,1
35366401,1,1,1,1
35366402,1,0,0,0
35366403,1,1,1,1
35366404,1,0,0,0
35366405,1,1,1,1
35366406,1,1,1,1
35366407,1,1,1,1
35366408,1,0,0,0
35366409,1,0,0,0
35366410,1,1,1,1
35366411,1,1,1,1
35366412,1,0,0,0
35366413,1,1,1,1
35366414,1,1,0,1
35366415,1,0,0,0
35366416,1,1,1,0
35366417,0,1,0,0
35366418,0,0,1,0
35366419,1,1,1,1
35366420,1,1,1,1
35366421,1,1,1,0
35366422,1,1,1,1
35366423,1,0,1,0
35366424,1,0,0,0
35366425,1,1,1,0
35366426,1,1,1,1
35366427,1,1,1,1
35366428,1,0,0,0
35366429,1,0,0,0
35366430,1,1,1,1
35366431,1,1,1,1
35366432,1,1,1,1
35366433,1,1,1,1
35366434,1,0,0,0
35366435,1,0,0,0
35366436,1,1,1,1
35366437,1,1,1,1
35366438,1,0,0,0
35366439,1,1,1,1
35366440,1,1,1,1
35366441,1,1,1,1
35366442,1,1,1,1
35366443,1,1,1,1
35366444,1,1,1,1
35366445,1,1,1,1
35366446,1,1,1,1
35366447,1,0,1,0
35366448,0,1,0,1
35366449,1,1,1,1
35366450,1,1,1,1
35366451,1,0,1,0
35366452,1,1,1,1
35366453,1,1,1,0
35366454,1,1,1,1
35366455,1,0,0,0
35366456,1,0,0,0
35366457,1,1,1,1
35366458,1,0,0,1
35366459,1,1,1,1
35366460,1,1,1,1
35366461,1,1,1,1
35366462,1,0,0,0
35366463,1,1,1,1
35366464,1,1,1,1
35366465,1,0,0,0
35366466,1,1,1,1
35366467,0,1,1,1
35366468,0,1,0,1
35366469,1,0,0,0
35366470,1,0,0,0
35366471,1,1,1,1
35366472,1,0,0,0
35366473,1,1,1,1
35366474,1,1,1,1
35366475,1,1,0,1
35366476,1,1,1,1
35366477,1,1,1,1
35366478,1,0,0,0
35366479,1,1,1,1
35366480,1,1,1,1
35366481,1,1,1,1
35366482,1,1,1,1
35366483,1,1,1,1
35366484,1,1,1,1
35366485,1,1,1,1
35366486,1,0,1,1
35366487,1,1,1,1
35366488,1,1,1,1
35366489,1,1,1,1
35366490,1,1,1,1
35366491,1,1,1,1
35366492,1,0,1,0
35366493,0,0,1,1
35366494,1,1,0,0
35366495,0,0,0,1
35366496,0,1,0,0
35366497,0,0,0,1
35366498,0,0,1,0
35366499,0,1,0,0
35366500,0,0,1,0
35366501,0,1,0,0
35366502,0,0,0,1
35366503,1,0,0,0
35366504,1,0,0,0
35366505,1,0,0,0
35366506,1,1,1,1
35366507,1,1,1,1
35366508,1,1,1,1
35366509,1,1,1,1
35366510,1,0,0,0
35366511,1,1,1,1
35366512,1,1,1,1
35366513,1,1,1,1
35366514,1,1,1,1
35366515,1,1,1,1
35366516,1,1,1,1
35366517,1,1,1,1
35366518,1,1,1,1
35366519,1,0,0,0
35366520,1,0,0,0
35366521,1,0,0,0
35366522,1,1,1,1
35366523,1,1,1,1
35366524,0,1,1,1
35366525,0,1,1,0
35366526,1,1,1,0
35366527,1,0,1,0
35366528,1,0,0,0
35366529,1,1,1,0
35366530,0,0,1,0
35366531,0,0,0,1
35366532,0,1,0,1
35366533,0,0,0,1
35366534,1,0,0,0
35366535,1,1,1,1
35366536,1,1,1,1
35366537,1,0,1,1
35366538,1,1,1,0
35366539,1,1,1,1
35366540,1,1,1,1
35366541,1,0,0,0
35366542,1,1,1,1
35366543,1,1,1,1
35366544,1,1,1,1
35366545,1,1,1,1
35366546,1,0,0,0
35366547,1,1,1,1
35366548,1,1,1,1
35366549,1,1,1,1
35366550,1,0,0,0
35366551,1,1,1,1
35366552,1,1,1,1
35366553,1,1,1,1
35366554,1,0,0,0
35366555,1,0,0,0
35366556,1,1,1,1
35366557,0,1,0,1
35366558,1,1,1,1
35366559,1,1,1,1
35366560,1,1,1,1
35366561,1,1,1,1
35366562,1,0,1,0
35366563,1,1,1,1
35366564,1,1,1,1
35366565,1,1,1,1
35366566,1,0,0,0
35366567,1,0,0,0
35366568,1,1,1,1
35366569,1,1,1,1
35366570,1,0,0,0
35366571,1,0,0,0
35366572,1,0,0,0
35366573,1,1,1,1
35366574,1,0,1,1
35366575,1,0,0,0
35366576,1,1,1,1
35366577,1,0,0,0
35366578,1,0,0,0
35366579,1,0,0,0
35366580,1,1,1,1
35366581,1,0,0,0
35366582,1,1,1,1
35366583,1,1,1,1
35366584,0,1,1,1
35366585,1,1,0,0
35366586,1,1,1,1
35366587,1,0,0,0
35366588,1,0,0,0
35366589,1,1,1,1
35366590,1,1,1,1
35366591,1,1,1,1
35366592,1,1,1,1
35366593,1,0,0,0
35366594,1,1,1,1
35366595,1,1,1,1
35366596,1,1,1,1
35366597,1,0,0,0
35366598,1,1,1,1
35366599,1,1,1,1
35366600,1,1,1,1
35366601,1,0,0,0
35366602,1,1,1,1
35366603,1,1,1,1
35366604,1,0,0,0
35366605,1,1,1,1
35366606,1,1,1,1
35366607,1,1,0,1
35366608,1,1,1,0
35366609,1,0,0,0
35366610,1,1,1,1
35366611,1,1,0,1
35366612,1,1,1,1
35366613,1,1,1,1
35366614,1,1,1,1
35366615,1,0,0,0
35366616,1,1,1,1
35366617,1,1,1,1
35366618,1,1,1,1
35366619,1,1,1,1
35366620,1,1,1,1
35366621,1,1,1,1
35366622,1,1,1,1
35366623,1,1,1,1
35366624,1,1,1,1
35366625,1,1,1,1
35366626,1,0,0,0
35366627,1,1,1,1
35366628,1,1,1,1
35366629,1,1,1,1
35366630,1,1,1,1
35366631,1,0,0,0
35366632,1,1,1,1
35366633,1,0,0,0
35366634,1,0,0,0
35366635,1,0,1,1
35366636,1,1,1,1
35366637,1,1,1,1
35366638,1,0,0,0
35366639,1,1,1,1
35366640,1,1,1,1
35366641,1,0,0,0
35366642,1,1,1,1
35366643,1,1,1,1
35366644,1,1,1,1
35366645,1,1,1,1
35366646,1,0,1,1
35366647,0,1,1,1
35366648,1,1,1,1
35366649,1,1,1,1
35366650,1,0,0,0
35366651,1,0,0,0
35366652,1,1,1,1
35366653,1,1,1,1
35366654,1,1,1,0
35366655,1,1,1,1
35366656,1,0,0,0
35366657,1,1,1,1
35366658,1,1,1,1
35366659,0,1,1,1
35366660,1,1,1,1
35366661,1,1,0,1
35366662,0,0,0,1
35366663,1,1,1,1
35366664,1,1,1,1
35366665,1,1,1,1
35366666,1,1,1,1
35366667,1,1,1,1
35366668,1,1,1,1
35366669,1,1,1,1
35366670,1,1,1,1
35366671,1,1,1,1
35366672,1,1,1,1
35366673,1,1,1,1
35366674,1,1,1,1
35366675,1,1,1,1
35366676,1,1,1,1
35366677,1,1,1,1
35366678,1,1,1,1
35366679,1,1,1,1
35366680,1,1,1,1
35366681,1,1,1,1
35366682,1,1,1,1
35366683,1,0,0,0
35366684,1,0,0,0
35366685,1,0,0,0
35366686,1,0,0,1
35366687,1,0,0,0
35366688,1,0,0,0
35366689,1,0,0,0
35366690,1,0,0,0
35366691,1,0,0,0
35366692,1,0,0,0
35366693,1,0,0,0
35366694,1,0,0,0
35366695,1,0,0,0
35366696,1,1,1,1
35366697,1,0,0,0
35366698,1,0,0,0
35366699,1,0,0,0
35366700,1,1,1,1
35366701,1,0,0,0
35366702,1,0,0,0
35366703,1,0,0,0
35366704,1,0,0,0
35366705,1,0,0,0
35366706,1,0,0,0
35366707,1,0,0,0
35366708,1,0,0,0
35366709,1,0,0,0
35366710,1,0,0,0
35366711,1,0,0,0
35366712,1,0,0,0
35366713,1,0,1,1
35366714,1,1,1,1
35366715,1,1,1,1
35366716,1,1,1,1
35366717,1,1,1,1
35366718,1,1,1,1
35366719,1,0,0,1
35366720,1,0,0,0
35366721,1,0,0,1
35366722,1,1,1,1
35366723,1,1,1,1
35366724,1,1,1,1
35366725,1,1,1,1
35366726,1,1,1,1
35366727,1,1,1,1
35366728,1,1,1,1
35366729,1,1,1,1
35366730,1,0,0,0
35366731,1,0,0,0
35366732,1,0,1,0
35366733,1,1,1,1
35366734,1,0,0,0
35366735,1,1,1,1
35366736,1,1,1,1
35366737,1,1,1,1
35366738,1,0,0,0
35366739,1,1,1,1
35366740,1,1,1,1
35366741,1,1,0,1
35366742,1,1,1,1
35366743,1,1,1,1
35366744,1,1,1,1
35366745,1,0,1,1
35366746,1,0,0,0
35366747,1,0,0,0
35366748,1,0,0,0
35366749,1,0,0,0
35366750,1,0,0,0
35366751,1,1,1,1
35366752,1,1,1,1
35366753,1,1,1,1
35366754,1,1,1,1
35366755,1,1,1,1
35366756,1,1,1,1
35366757,1,1,1,1
35366758,1,1,1,1
35366759,1,0,0,0
35366760,1,0,0,0
35366761,0,0,1,1
35366762,1,1,1,1
35366763,1,0,0,0
35366764,0,1,0,0
35366765,0,1,1,1
35366766,1,0,0,0
35366767,1,0,0,0
35366768,1,1,1,0
35366769,1,1,1,1
35366770,1,1,1,1
35366771,1,1,1,1
35366772,1,1,0,0
35366773,1,1,0,0
35366774,1,1,0,0
35366775,1,1,1,1
35366776,1,1,1,1
35366777,1,1,1,1
35366778,1,1,1,1
35366779,1,0,1,1
35366780,1,0,0,0
35366781,1,0,0,0
35366782,1,1,1,1
35366783,1,1,1,1
35366784,1,0,0,0
35366785,1,1,1,1
35366786,1,1,1,1
35366787,1,1,1,1
35366788,1,1,1,1
35366789,1,1,1,1
35366790,1,1,1,1
35366791,1,1,1,1
35366792,1,1,1,1
35366793,1,1,1,1
35366794,1,1,0,1
35366795,0,0,1,1
35366796,1,1,1,1
35366797,0,1,1,1
35366798,1,1,1,1
35366799,1,1,1,1
35366800,1,0,0,0
35366801,1,1,1,1
35366802,1,1,1,1
35366803,1,1,1,1
35366804,0,1,0,1
35366805,1,0,0,0
35366806,1,1,1,1
35366807,1,0,1,1
35366808,1,1,1,1
35366809,1,1,0,1
35366810,1,1,1,1
35366811,1,0,0,1
35366812,0,1,0,1
35366813,1,0,0,0
35366814,1,1,1,1
35366815,1,1,1,1
35366816,1,1,1,1
35366817,1,1,1,0
35366818,1,1,0,0
35366819,1,1,1,1
35366820,1,1,1,0
35366821,1,1,1,1
35366822,1,0,0,0
35366823,1,0,1,0
35366824,1,0,0,0
35366825,1,0,0,0
35366826,1,0,0,0
35366827,1,0,0,0
35366828,1,0,0,0
35366829,1,1,0,1
35366830,1,1,1,1
35366831,1,1,1,1
35366832,1,1,1,1
35366833,1,1,1,1
35366834,1,1,1,1
35366835,1,1,0,1
35366836,1,1,1,1
35366837,1,1,1,1
35366838,1,0,1,0
35366839,1,0,0,0
35366840,1,1,1,1
35366841,1,1,1,1
35366842,1,1,1,1
35366843,1,0,0,0
35366844,0,0,0,1
35366845,1,0,1,1
35366846,1,0,0,1
35366847,1,1,1,1
35366848,0,0,1,1
35366849,1,1,1,1
35366850,1,1,1,1
35366851,1,1,1,1
35366852,1,1,1,1
35366853,1,1,1,1
35366854,1,1,1,0
35366855,1,0,1,1
35366856,1,0,1,1
35366857,1,0,1,0
35366858,1,0,1,0
35366859,1,1,1,1
35366860,1,0,0,0
35366861,1,0,0,0
35366862,1,1,0,1
35366863,1,1,0,1
35366864,1,1,1,1
35366865,1,1,1,1
35366866,1,1,1,1
35366867,1,0,0,0
35366868,1,1,1,1
35366869,1,0,0,0
35366870,1,1,1,1
35366871,1,1,1,0
35366872,1,0,0,1
35366873,1,0,0,0
35366874,1,1,1,1
35366875,1,1,1,1
35366876,1,1,1,1
35366877,1,1,1,1
35366878,1,1,0,0
35366879,1,1,0,1
35366880,1,1,1,1
35366881,1,1,1,1
35366882,1,1,0,1
35366883,1,1,1,1
35366884,1,0,1,0
35366885,1,0,0,1
35366886,1,0,0,0
35366887,1,1,1,1
35366888,1,1,1,1
35366889,1,0,0,0
35366890,1,1,1,1
35366891,1,1,1,1
35366892,1,1,1,1
35366893,1,0,0,0
35366894,1,1,1,1
35366895,1,1,1,1
35366896,1,1,1,1
35366897,1,1,1,1
35366898,1,0,0,0
35366899,1,1,1,1
35366900,1,1,1,1
35366901,1,1,1,1
35366902,1,1,0,1
35366903,1,1,1,1
35366904,1,1,1,1
35366905,1,1,1,1
35366906,1,1,1,1
35366907,1,0,1,0
35366908,1,0,1,1
35366909,1,1,1,1
35366910,1,1,1,1
35366911,1,1,1,1
35366912,1,1,1,1
35366913,1,0,0,0
35366914,1,1,1,1
35366915,1,1,1,1
35366916,1,0,0,0
35366917,1,0,0,0
35366918,1,0,0,0
35366919,1,1,1,1
35366920,1,1,1,1
35366921,1,1,1,1
35366922,1,1,1,1
35366923,1,1,1,1
35366924,1,0,0,0
35366925,0,1,0,0
35366926,0,0,1,0
35366927,0,0,1,0
35366928,0,0,0,1
35366929,0,0,0,1
35366930,0,1,0,0
35366931,1,0,0,0
35366932,1,1,1,1
35366933,1,1,1,1
35366934,1,0,0,0
35366935,1,1,1,1
35366936,1,1,1,1
35366937,0,1,1,1
35366938,1,0,0,0
35366939,1,1,1,1
35366940,1,1,1,1
35366941,1,1,1,1
35366942,1,0,1,1
35366943,1,1,1,1
35366944,1,0,0,0
35366945,1,1,0,1
35366946,0,1,0,1
35366947,1,1,0,0
35366948,1,1,1,1
35366949,1,1,1,1
35366950,1,0,0,0
35366951,1,1,1,1
35366952,1,1,1,1
35366953,1,1,1,1
35366954,1,1,1,0
35366955,1,0,0,0
35366956,1,0,0,0
35366957,1,0,0,0
35366958,1,1,1,1
35366959,1,1,1,1
35366960,1,1,1,1
35366961,1,1,1,1
35366962,1,1,1,1
35366963,1,1,1,1
35366964,1,1,1,1
35366965,1,1,1,1
35366966,1,0,0,0
35366967,1,1,1,1
35366968,1,1,1,1
35366969,1,1,1,1
35366970,1,0,0,0
35366971,1,1,1,1
35366972,1,1,1,1
35366973,1,1,1,1
35366974,1,1,1,1
35366975,1,0,0,0
35366976,1,1,0,1
35366977,1,1,1,1
35366978,1,1,1,1
35366979,0,0,1,1
35366980,0,0,1,1
35366981,1,0,0,0
35366982,1,0,0,0
35366983,0,1,0,0
35366984,0,1,0,0
35366985,1,0,0,0
35366986,1,0,0,0
35366987,1,1,1,0
35366988,1,0,0,0
35366989,1,0,0,0
35366990,1,0,0,0
35366991,1,0,0,0
35366992,1,0,0,0
35366993,1,1,1,1
35366994,1,1,1,1
35366995,1,1,1,0
35366996,1,1,1,1
35366997,1,1,1,0
35366998,1,0,0,0
35366999,1,1,1,1
35367000,1,0,0,0
35367001,0,0,1,0
35367002,1,0,0,0
35367003,1,0,0,0
35367004,1,1,1,1
35367005,1,1,1,1
35367006,0,1,1,1
35367007,1,1,0,1
35367008,1,1,1,1
35367009,1,0,1,1
35367010,1,1,1,1
35367011,1,0,0,0
35367012,1,0,0,0
35367013,1,0,0,0
35367014,1,0,0,0
35367015,1,0,0,0
35367016,1,1,1,1
35367017,1,1,1,1
35367018,1,1,1,1
35367019,1,1,1,1
35367020,1,0,0,0
35367021,1,1,1,1
35367022,1,1,1,1
35367023,1,1,1,1
35367024,1,0,0,0
35367025,1,1,1,1
35367026,1,0,0,0
35367027,1,1,1,1
35367028,1,1,1,1
35367029,1,1,1,1
35367030,1,0,0,0
35367031,1,1,1,1
35367032,1,1,1,1
35367033,1,1,0,1
35367034,1,1,1,1
35367035,1,1,0,1
35367036,1,1,0,1
35367037,1,1,0,1
35367038,1,1,0,0
35367039,1,1,0,0
35367040,1,1,0,1
35367041,1,1,1,1
35367042,1,1,1,1
35367043,1,1,1,1
35367044,1,1,1,1
35367045,1,1,1,1
35367046,1,1,1,1
35367047,1,1,1,1
35367048,1,1,1,1
35367049,1,1,1,1
35367050,1,0,0,0
35367051,1,1,1,1
35367052,1,1,1,1
35367053,1,1,1,1
35367054,1,0,0,0
35367055,1,0,0,0
35367056,1,0,0,0
35367057,1,1,1,1
35367058,0,1,1,0
35367059,1,1,0,1
35367060,1,0,0,0
35367061,1,1,1,1
35367062,1,0,0,0
35367063,1,1,1,1
35367064,1,1,1,1
35367065,1,1,1,1
35367066,1,1,1,1
35367067,1,1,1,1
35367068,1,1,1,1
35367069,1,1,1,1
35367070,1,1,1,1
35367071,1,1,1,1
35367072,1,1,1,1
35367073,1,1,1,1
35367074,1,1,1,1
35367075,1,1,1,1
35367076,1,1,1,1
35367077,1,1,1,1
35367078,1,1,1,1
35367079,1,1,1,0
35367080,1,1,1,1
35367081,1,0,1,1
35367082,1,1,1,1
35367083,1,1,1,1
35367084,1,1,1,1
35367085,1,1,1,1
35367086,1,0,0,0
35367087,1,0,0,0
35367088,1,0,0,0
35367089,1,0,0,0
35367090,1,1,1,1
35367091,1,1,1,1
35367092,1,1,1,1
35367093,1,0,0,0
35367094,1,1,1,1
35367095,1,0,0,0
35367096,1,1,0,0
35367097,1,1,1,1
35367098,1,1,1,1
35367099,1,1,1,1
35367100,1,1,1,1
35367101,1,0,0,0
35367102,1,0,0,0
35367103,1,1,1,1
35367104,1,1,0,0
35367105,1,1,1,0
35367106,0,1,1,1
35367107,1,1,1,1
35367108,1,1,1,1
35367109,1,1,1,1
35367110,1,1,1,1
35367111,1,1,1,1
35367112,1,1,1,1
35367113,1,1,1,1
35367114,1,1,0,0
35367115,1,1,1,0
35367116,1,0,0,0
35367117,1,0,0,0
35367118,1,1,0,0
35367119,1,1,1,1
35367120,1,1,1,1
35367121,1,1,1,1
35367122,1,1,1,1
35367123,1,1,1,1
35367124,1,1,0,1
35367125,1,1,0,1
35367126,1,1,1,1
35367127,1,1,1,1
35367128,1,0,0,0
35367129,1,1,1,1
35367130,1,1,0,0
35367131,1,1,1,0
35367132,1,0,1,0
35367133,1,1,1,1
35367134,1,1,1,1
35367135,1,1,1,1
35367136,1,1,1,1
35367137,1,1,1,1
35367138,1,1,1,1
35367139,1,1,1,0
35367140,0,0,0,1
35367141,1,1,1,1
35367142,1,1,1,1
35367143,1,1,1,1
35367144,1,0,0,0
35367145,1,1,1,1
35367146,1,1,1,1
35367147,1,0,0,0
35367148,1,1,1,1
35367149,1,1,1,1
35367150,0,1,0,1
35367151,1,1,1,1
35367152,1,1,1,1
35367153,1,1,1,1
35367154,1,1,1,1
35367155,1,1,0,0
35367156,1,0,0,0
35367157,1,0,0,1
35367158,1,0,1,0
35367159,1,1,0,0
35367160,1,0,0,0
35367161,1,1,1,1
35367162,1,1,1,1
35367163,1,1,1,1
35367164,1,1,1,1
35367165,1,1,1,1
35367166,1,1,1,1
35367167,1,1,1,1
35367168,0,1,1,0
35367169,1,1,1,1
35367170,1,1,1,1
35367171,1,1,1,1
35367172,1,1,1,1
35367173,1,1,1,1
35367174,1,1,1,1
35367175,1,1,1,1
35367176,1,1,1,1
35367177,1,1,1,1
35367178,1,1,1,1
35367179,1,1,1,1
35367180,1,0,1,1
35367181,1,1,1,1
35367182,0,1,1,1
35367183,1,0,1,0
35367184,0,1,0,1
35367185,1,1,1,1
35367186,1,1,1,1
35367187,1,1,1,1
35367188,1,1,1,1
35367189,1,1,1,1
35367190,1,1,1,1
35367191,1,1,0,0
35367192,1,1,0,0
35367193,1,1,1,1
35367194,1,1,1,1
35367195,0,0,1,0
35367196,1,0,0,0
35367197,1,0,0,0
35367198,1,1,1,1
35367199,1,1,1,1
35367200,1,1,1,1
35367201,1,1,0,0
35367202,1,0,0,0
35367203,1,1,1,1
35367204,1,1,1,1
35367205,1,1,1,1
35367206,1,1,1,1
35367207,1,1,1,1
35367208,1,0,0,0
35367209,1,1,1,1
35367210,1,1,1,1
35367211,1,1,1,1
35367212,1,1,1,1
35367213,1,1,1,1
35367214,1,0,0,0
35367215,1,1,1,1
35367216,1,1,1,1
35367217,1,1,1,1
35367218,1,1,1,0
35367219,1,1,1,1
35367220,1,1,1,1
35367221,1,1,1,1
35367222,1,1,1,1
35367223,1,1,1,1
35367224,1,1,1,1
35367225,1,1,1,1
35367226,1,1,1,1
35367227,1,1,1,1
35367228,1,1,1,1
35367229,1,1,1,1
35367230,1,1,1,1
