Genomes,1,10,11,12,13,2,3,4,5,6,7,8,9
1,0.0,0.5068760755980712,0.5314927175420028,0.5000078850672596,0.5068637970209543,0.4997344828663356,0.5114916837513295,0.5064150473343298,0.4927702401426842,0.4867949292528331,0.4966812949977355,0.5091364551476125,0.5057544459113148
10,0.5068760755980712,0.0,0.4845083514069234,0.4655172413793104,0.48258509969134444,0.447493910090795,0.466594108257147,0.4647195544445907,0.4560633342758077,0.4630601773586025,0.4718628531647039,0.45756232284322984,0.4454023412704271
11,0.5314927175420028,0.4845083514069234,0.0,0.4812330526616241,0.49652989681942694,0.4814280460550511,0.4834451052342992,0.47763185916092854,0.4822587345471214,0.48349428317620424,0.48453724445947277,0.48290496533370686,0.4853338968723584
12,0.5000078850672596,0.4655172413793104,0.4812330526616241,0.0,0.4243062171547989,0.4536787780537501,0.46362660470861583,0.458095747208363,0.4591740155942491,0.43709670037984527,0.46155095771860644,0.4621934954344926,0.4653558742464663
13,0.5068637970209543,0.48258509969134444,0.49652989681942694,0.4243062171547989,0.0,0.47183129790156086,0.4763893162205324,0.4707318516764819,0.4589894171107656,0.4352163037306447,0.47887447919723025,0.48053308502589764,0.47847662673244074
2,0.4997344828663356,0.447493910090795,0.4814280460550511,0.4536787780537501,0.47183129790156086,0.0,0.45355592066658845,0.4585123286058965,0.4370922928243537,0.4556914758554764,0.46619777910726534,0.4571449391532464,0.44370213459344954
3,0.5114916837513295,0.466594108257147,0.4834451052342992,0.46362660470861583,0.4763893162205324,0.45355592066658845,0.0,0.4685227206609647,0.46696931285558474,0.4593107743408761,0.476107343817631,0.4617353579175705,0.4613624438873667
4,0.5064150473343298,0.4647195544445907,0.47763185916092854,0.458095747208363,0.4707318516764819,0.4585123286058965,0.4685227206609647,0.0,0.47065437706203483,0.46230250323887245,0.46568355207389434,0.4661995531958105,0.46287154095190663
5,0.4927702401426842,0.4560633342758077,0.4822587345471214,0.4591740155942491,0.4589894171107656,0.4370922928243537,0.46696931285558474,0.47065437706203483,0.0,0.43283238060114326,0.46859817776399537,0.4659274489646057,0.4465875370919882
6,0.4867949292528331,0.4630601773586025,0.48349428317620424,0.43709670037984527,0.4352163037306447,0.4556914758554764,0.4593107743408761,0.46230250323887245,0.43283238060114326,0.0,0.46442547136250445,0.4645290404226202,0.457812662903442
7,0.4966812949977355,0.4718628531647039,0.48453724445947277,0.46155095771860644,0.47887447919723025,0.46619777910726534,0.476107343817631,0.46568355207389434,0.46859817776399537,0.46442547136250445,0.0,0.47391441972892867,0.4675498616974815
8,0.5091364551476125,0.45756232284322984,0.48290496533370686,0.4621934954344926,0.48053308502589764,0.4571449391532464,0.4617353579175705,0.4661995531958105,0.4659274489646057,0.4645290404226202,0.47391441972892867,0.0,0.4564289978305499
9,0.5057544459113148,0.4454023412704271,0.4853338968723584,0.4653558742464663,0.47847662673244074,0.44370213459344954,0.4613624438873667,0.46287154095190663,0.4465875370919882,0.457812662903442,0.4675498616974815,0.4564289978305499,0.0
