x,y,Category
9,21448,Core
13,19691,Core
7,48450,Unique
11,59652,Unique
5,50356,Unique
6,38201,Unique
6,29040,Accessory
8,21325,Core
10,48237,Accessory
4,33971,Unique
7,50169,Unique
7,23475,Core
4,43848,Unique
6,58323,Unique
8,39849,Accessory
5,24235,Core
5,24988,Core
10,47205,Accessory
12,66160,Unique
6,41386,Unique
6,31397,Accessory
9,44082,Accessory
4,18973,Accessory
8,62675,Unique
6,58830,Unique
9,54217,Unique
6,29017,Accessory
11,58010,Unique
5,25420,Accessory
9,43827,Unique
7,39671,Unique
10,47466,Accessory
9,63266,Unique
4,19303,Accessory
9,54975,Unique
11,64568,Unique
9,23134,Core
9,45926,Unique
11,50919,Accessory
8,39313,Accessory
8,40593,Accessory
6,31068,Accessory
5,24615,Core
6,24090,Core
10,54124,Unique
7,39847,Unique
8,55274,Unique
7,52073,Unique
12,67904,Unique
9,54603,Unique
6,50616,Unique
4,18166,Accessory
8,22572,Core
6,40813,Unique
10,48305,Accessory
6,31316,Accessory
9,21170,Core
4,26012,Core
7,52580,Unique
8,40332,Accessory
6,23702,Core
9,42238,Accessory
12,66281,Unique
8,39872,Accessory
9,61930,Unique
6,50109,Unique
8,38952,Accessory
6,31577,Accessory
4,18942,Accessory
7,50230,Unique
5,25969,Accessory
8,24492,Core
11,52353,Accessory
3,30579,Unique
9,61423,Unique
7,41330,Unique
5,44346,Unique
6,23196,Core
5,46189,Unique
6,30856,Accessory
8,39818,Accessory
9,42000,Accessory
10,22010,Core
5,26165,Core
7,23523,Core
9,62740,Unique
4,18919,Accessory
6,49897,Unique
7,33543,Accessory
8,40868,Accessory
5,27111,Accessory
8,38033,Accessory
8,41053,Accessory
8,38474,Accessory
5,26956,Core
7,58457,Unique
7,22228,Core
8,39493,Accessory
6,31875,Accessory
8,54971,Unique
9,21150,Core
4,28006,Core
4,18644,Accessory
7,36365,Accessory
8,49994,Unique
7,22663,Core
10,46060,Accessory
6,25262,Core
3,31045,Unique
7,34823,Accessory
9,44699,Accessory
12,54692,Accessory
7,59523,Unique
10,64638,Unique
11,22201,Core
4,26022,Core
11,51812,Accessory
8,38979,Accessory
5,46250,Unique
8,38542,Accessory
9,44970,Accessory
9,63145,Unique
11,65885,Unique
7,49306,Unique
9,55785,Unique
9,44438,Accessory
5,26218,Accessory
6,24080,Core
11,55222,Unique
5,26479,Accessory
6,39429,Unique
8,40400,Accessory
9,53435,Unique
12,53209,Accessory
3,49522,Unique
6,50793,Unique
9,61674,Unique
9,55590,Unique
6,41744,Unique
4,42815,Unique
4,32849,Unique
10,47876,Accessory
9,23144,Core
5,24662,Accessory
9,64076,Unique
8,22928,Core
5,44272,Unique
11,63758,Unique
8,21315,Core
7,36613,Accessory
9,63875,Unique
4,46441,Unique
8,41409,Accessory
12,67091,Unique
5,24960,Accessory
8,54538,Unique
8,62777,Unique
6,22828,Core
4,35800,Unique
9,42590,Accessory
5,33338,Unique
7,22721,Core
12,20356,Core
5,36182,Unique
8,54789,Unique
9,53556,Unique
8,40810,Accessory
11,54249,Unique
7,24705,Core
6,30924,Accessory
6,24388,Core
8,53849,Unique
8,23666,Core
9,52746,Unique
9,53049,Unique
4,20055,Accessory
9,42946,Accessory
5,46087,Unique
6,31099,Accessory
10,22675,Core
11,51185,Accessory
9,45480,Accessory
3,10755,Accessory
6,24891,Core
9,43131,Accessory
10,46745,Accessory
10,48796,Accessory
11,49544,Accessory
14,19515,Core
7,49204,Unique
10,22308,Core
10,64759,Unique
9,42292,Accessory
6,25252,Core
9,55083,Unique
9,46183,Unique
9,22695,Core
6,24368,Core
9,43158,Accessory
6,25320,Core
11,67282,Unique
12,20376,Core
7,35923,Accessory
9,43599,Accessory
10,57135,Unique
9,44997,Accessory
11,21269,Core
5,24906,Accessory
6,29071,Accessory
6,40204,Unique
11,52024,Accessory
10,46925,Accessory
4,35665,Unique
7,35743,Accessory
6,28805,Accessory
10,47425,Unique
9,44736,Accessory
10,66286,Unique
6,48208,Unique
6,30446,Accessory
10,56325,Unique
10,56576,Unique
4,19812,Accessory
7,48645,Unique
11,50973,Accessory
6,24378,Core
6,50672,Unique
7,49199,Unique
8,40092,Unique
10,48715,Accessory
6,32340,Accessory
9,52351,Unique
12,53511,Accessory
7,22798,Core
12,21661,Core
6,31726,Accessory
4,41754,Unique
9,53537,Unique
11,49824,Accessory
6,45718,Unique
6,40683,Unique
5,36075,Unique
10,20630,Core
8,40990,Accessory
7,41729,Unique
6,56675,Unique
4,25199,Core
6,48078,Unique
7,35351,Accessory
6,23997,Core
5,39532,Unique
7,35837,Accessory
10,20962,Core
5,24541,Core
8,24098,Core
6,29968,Accessory
4,27092,Core
12,65652,Unique
8,22796,Core
9,21581,Core
7,34998,Accessory
9,46206,Unique
8,43005,Unique
5,49995,Unique
9,44822,Accessory
7,22425,Core
11,22503,Core
8,23408,Core
6,49553,Unique
10,44591,Unique
7,49432,Unique
6,29707,Accessory
8,39963,Unique
9,44735,Unique
5,24839,Core
7,22466,Core
8,52714,Unique
10,20687,Core
6,51654,Unique
8,59434,Unique
8,50583,Unique
7,38763,Unique
7,52854,Unique
12,57808,Unique
4,26775,Core
9,21879,Core
6,28277,Accessory
7,54627,Unique
10,58071,Unique
10,55199,Unique
8,22755,Core
10,47322,Accessory
6,38675,Unique
5,25560,Core
6,58146,Unique
6,39485,Unique
4,19911,Accessory
8,43535,Unique
8,53979,Unique
10,47583,Accessory
4,35818,Unique
7,23954,Core
9,22284,Core
3,10917,Accessory
11,20789,Core
7,41976,Unique
8,22107,Core
5,23675,Accessory
6,46440,Unique
6,28868,Accessory
6,24514,Core
8,52054,Unique
8,60799,Unique
5,24500,Core
7,51421,Unique
11,50838,Accessory
11,50968,Accessory
5,26366,Accessory
4,34423,Unique
8,40972,Accessory
5,25115,Core
5,24873,Core
10,45992,Accessory
5,23385,Core
7,50611,Unique
9,53993,Unique
6,23712,Core
8,38344,Accessory
8,63462,Unique
9,64057,Unique
8,62949,Unique
6,47626,Unique
8,41481,Accessory
9,43395,Unique
6,24327,Core
9,23070,Core
6,49646,Unique
9,45396,Unique
9,45605,Unique
8,42404,Unique
7,53724,Unique
8,39948,Accessory
6,30166,Accessory
7,39419,Unique
8,40711,Accessory
11,55705,Unique
6,31204,Accessory
7,22836,Core
8,54259,Unique
4,20551,Accessory
6,52752,Unique
10,20592,Core
9,23269,Core
10,55920,Unique
8,41427,Accessory
5,24469,Core
3,32032,Unique
3,37053,Unique
8,41351,Accessory
6,25014,Core
6,32348,Accessory
6,22971,Core
9,45444,Accessory
10,57028,Unique
6,28904,Accessory
8,39984,Accessory
9,54347,Unique
5,43917,Unique
5,24911,Core
6,25113,Core
7,50402,Unique
11,20457,Core
10,49373,Accessory
6,32304,Accessory
7,25161,Core
8,22053,Core
9,44952,Accessory
9,55989,Unique
9,22654,Core
9,43113,Accessory
12,52618,Accessory
12,67895,Unique
7,59439,Unique
6,45630,Unique
7,25344,Core
7,34530,Accessory
5,37173,Unique
7,49283,Unique
10,46429,Accessory
6,29152,Accessory
7,50932,Unique
4,27859,Core
10,48621,Accessory
7,25385,Core
11,51807,Accessory
7,33507,Accessory
7,35707,Accessory
6,28998,Accessory
7,49729,Unique
8,39574,Accessory
11,52700,Accessory
3,27132,Core
8,51904,Unique
10,21690,Core
4,44491,Unique
8,60953,Unique
6,29170,Accessory
4,18576,Accessory
6,49195,Unique
5,44518,Unique
4,33459,Unique
7,53120,Unique
9,42901,Accessory
8,38145,Accessory
8,39096,Accessory
8,22610,Core
5,39174,Unique
6,38768,Unique
8,53524,Unique
4,18090,Accessory
5,47771,Unique
9,63317,Unique
11,20233,Core
8,40933,Unique
9,61321,Unique
9,62512,Unique
11,55115,Unique
3,27529,Core
5,25858,Core
7,33637,Accessory
5,47483,Unique
9,45015,Unique
7,48092,Unique
8,60195,Unique
4,19005,Accessory
8,59527,Unique
4,19433,Accessory
3,10971,Accessory
6,25055,Core
10,21988,Core
9,64415,Unique
11,52073,Accessory
6,25673,Core
7,23584,Core
9,22940,Core
10,23005,Core
8,44652,Unique
6,29837,Accessory
7,33691,Accessory
8,23110,Core
10,46483,Accessory
10,21448,Core
8,52263,Unique
9,44474,Accessory
6,31465,Accessory
7,36658,Accessory
10,21187,Core
5,34962,Unique
10,46353,Accessory
8,40588,Accessory
7,35481,Accessory
9,20853,Core
10,55562,Unique
4,27615,Core
5,48804,Unique
7,34868,Accessory
