Genomes,1,10,11,12,13,14,15,2,3,4,5,6,7,8,9
1,0.0,0.4966613019210355,0.49704810308537395,0.5155866490791605,0.4919461223356245,0.5571117903797314,0.49565976770587716,0.5055887704704964,0.49028975508796135,0.5023492560689116,0.4971495295006525,0.48191920973716706,0.4771289193679522,0.485835474248668,0.4985817409766454
10,0.4966613019210355,0.0,0.438854151519558,0.47130339539978094,0.45973791815576803,0.5658122259264895,0.47096628706731314,0.5425042663350013,0.43512516854297645,0.45579012877591074,0.45488963039014374,0.4398684210526316,0.4532423319379062,0.4615519355403749,0.44882455272355837
11,0.49704810308537395,0.438854151519558,0.0,0.470568902105016,0.4586319637939087,0.5736293361943275,0.47485423325891063,0.5450609087235148,0.4407890478348113,0.45897280774374327,0.45821464007937773,0.4495718674423165,0.45917622438881944,0.4656896989711673,0.4505187995090929
12,0.5155866490791605,0.47130339539978094,0.470568902105016,0.0,0.46736031927023947,0.5878428465530022,0.48180237154150196,0.5589549916546437,0.4667873160752223,0.4681723560438873,0.46329189803129733,0.4685180751735696,0.4708354559347937,0.46956739654794344,0.46836725153488956
13,0.4919461223356245,0.45973791815576803,0.4586319637939087,0.46736031927023947,0.0,0.5786059122159052,0.4172110721982759,0.5388701110574602,0.4473033232431729,0.45800286362393217,0.4519741005793292,0.45144166570500666,0.43267163358167904,0.4545527956329338,0.4549335558836747
14,0.5571117903797314,0.5658122259264895,0.5736293361943275,0.5878428465530022,0.5786059122159052,0.0,0.5801759416497314,0.5849197706608589,0.5575286666852663,0.5770680040010414,0.579604621450454,0.5586742268915881,0.566690547431413,0.5818756239998906,0.5744052502050861
15,0.49565976770587716,0.47096628706731314,0.47485423325891063,0.48180237154150196,0.4172110721982759,0.5801759416497314,0.0,0.5392574469025897,0.4639252215117977,0.46988785377548226,0.46316353539126054,0.4509002044785796,0.4266752120895245,0.4717907444668008,0.47223377371165354
2,0.5055887704704964,0.5425042663350013,0.5450609087235148,0.5589549916546437,0.5388701110574602,0.5849197706608589,0.5392574469025897,0.0,0.5387523079830772,0.5457518222939295,0.5478086210135399,0.5385807251317012,0.5152463681293995,0.5477768492637525,0.5438823292826568
3,0.49028975508796135,0.43512516854297645,0.4407890478348113,0.4667873160752223,0.4473033232431729,0.5575286666852663,0.4639252215117977,0.5387523079830772,0.0,0.4455290839092124,0.4511369134010643,0.42869009053908136,0.4496766270978305,0.4593907411849364,0.4495864860109098
4,0.5023492560689116,0.45579012877591074,0.45897280774374327,0.4681723560438873,0.45800286362393217,0.5770680040010414,0.46988785377548226,0.5457518222939295,0.4455290839092124,0.0,0.46253007632614684,0.46007875674536935,0.45629067069113805,0.46855913161808915,0.45335260758367624
5,0.4971495295006525,0.45488963039014374,0.45821464007937773,0.46329189803129733,0.4519741005793292,0.579604621450454,0.46316353539126054,0.5478086210135399,0.4511369134010643,0.46253007632614684,0.0,0.46374269005847957,0.45718988331920996,0.4592290467050544,0.45935676698303685
6,0.48191920973716706,0.4398684210526316,0.4495718674423165,0.4685180751735696,0.45144166570500666,0.5586742268915881,0.4509002044785796,0.5385807251317012,0.42869009053908136,0.46007875674536935,0.46374269005847957,0.0,0.42558905497846466,0.4623401461983565,0.45840264879269965
7,0.4771289193679522,0.4532423319379062,0.45917622438881944,0.4708354559347937,0.43267163358167904,0.566690547431413,0.4266752120895245,0.5152463681293995,0.4496766270978305,0.45629067069113805,0.45718988331920996,0.42558905497846466,0.0,0.45847941825736915,0.4596820995615166
8,0.485835474248668,0.4615519355403749,0.4656896989711673,0.46956739654794344,0.4545527956329338,0.5818756239998906,0.4717907444668008,0.5477768492637525,0.4593907411849364,0.46855913161808915,0.4592290467050544,0.4623401461983565,0.45847941825736915,0.0,0.4673541144379799
9,0.4985817409766454,0.44882455272355837,0.4505187995090929,0.46836725153488956,0.4549335558836747,0.5744052502050861,0.47223377371165354,0.5438823292826568,0.4495864860109098,0.45335260758367624,0.45935676698303685,0.45840264879269965,0.4596820995615166,0.4673541144379799,0.0
